Year,Month,Day,Validity,Cause,Eq Magnitude,Country,Location,Latitude,Longitude,Max Water Height (m),Tsm Magnitude (Iida),Tsunami,ECountry,ELocation
2021.0,4.0,19.0,4.0,6.0,7.2,SAINT VINCENT AND THE GRENADINES,SOUFRIERE VOLCANO,13.33,-61.18,0.1,0.6,1,63,420
2021.0,6.0,16.0,4.0,3.0,5.8,INDONESIA,BANDA SEA,-3.593,129.503,0.51,0.6,1,36,32
2021.0,7.0,29.0,4.0,1.0,8.2,USA,"KODIAK ISLAND, AK",55.325,-157.841,0.42,0.6,1,78,204
2021.0,8.0,11.0,4.0,1.0,7.1,PHILIPPINES,"MINDANAO ISLAND, PHILIPPINES",6.455,126.742,0.05,0.6,1,60,255
2021.0,8.0,12.0,4.0,1.0,8.1,UK TERRITORY,SOUTHERN ATLANTIC OCEAN,-58.416,-25.321,0.64,0.6,1,76,431
2021.0,8.0,14.0,4.0,1.0,7.2,HAITI,PORT-AU-PRINCE,18.408,-73.475,0.92,0.6,1,32,351
2021.0,9.0,8.0,4.0,1.0,7.0,MEXICO,S. MEXICO,16.982,-99.773,0.48,0.6,1,46,379
2021.0,12.0,14.0,4.0,1.0,7.3,INDONESIA,FLORES SEA,-7.603,122.2,0.07,0.6,1,36,129
2022.0,1.0,13.0,4.0,6.0,7.2,TONGA,TONGA ISLANDS,-20.536,-175.382,0.15,0.6,1,73,467
2022.0,1.0,15.0,4.0,6.0,7.2,TONGA,TONGA ISLANDS,-20.536,-175.382,22.0,0.6,1,73,467
2022.0,1.0,16.0,4.0,6.0,7.2,TONGA,TONGA ISLANDS,-20.536,-175.382,0.36,0.6,1,73,467
2022.0,1.0,29.0,4.0,1.0,6.5,NEW ZEALAND,KERMADEC ISLANDS,-29.531,-176.749,0.1,0.6,1,53,197
2022.0,3.0,16.0,4.0,1.0,7.3,JAPAN,OFF FUKUSHIMA PREFECTURE,37.702,141.587,0.3,0.6,1,41,325
2022.0,3.0,30.0,4.0,1.0,6.9,NEW CALEDONIA,LOYALTY ISLANDS,-22.716,170.286,0.07,0.6,1,52,232
2022.0,3.0,31.0,4.0,1.0,7.0,NEW CALEDONIA,LOYALTY ISLANDS,-22.579,170.354,0.05,0.6,1,52,232
2022.0,5.0,25.0,3.0,1.0,5.5,MEXICO,S. MEXICO,16.325,-95.856,0.24,0.6,0,46,379
2022.0,7.0,27.0,4.0,1.0,7.0,PHILIPPINES,N. LUZON ISLAND,17.56,120.801,0.08,0.6,1,60,272
2022.0,9.0,19.0,4.0,1.0,7.6,MEXICO,MEXICO,18.367,-103.252,0.79,0.6,1,46,253
2022.0,10.0,9.0,4.0,6.0,7.2,ITALY,STROMBOLI ISLAND,38.789,15.213,0.04,0.6,1,39,435
2022.0,11.0,11.0,4.0,1.0,7.3,TONGA,TONGA ISLANDS,-19.318,-172.1,0.12,0.6,1,73,467
2022.0,11.0,22.0,4.0,1.0,7.0,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.812,159.596,0.03,0.6,1,66,417
2022.0,12.0,4.0,4.0,6.0,7.2,ITALY,STROMBOLI ISLAND,38.789,15.213,0.75,0.6,1,39,435
2023.0,1.0,9.0,4.0,1.0,7.6,INDONESIA,SOUTH MALUKU,-7.049,130.038,0.09,0.6,1,36,428
2023.0,2.0,6.0,4.0,1.0,7.8,TURKEY,GULF OF ISKENDERUN,37.166,37.042,0.25,0.6,1,75,148
2023.0,3.0,16.0,4.0,1.0,7.0,KERMADEC ISLANDS,"SE RAOUL ISLAND, KERMADEC ISLANDS",-30.115,-176.112,0.11,0.6,1,44,403
2023.0,4.0,24.0,4.0,1.0,7.1,NEW ZEALAND,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-29.968,-177.826,0.11,0.6,1,53,375
2023.0,4.0,24.0,4.0,1.0,7.1,INDONESIA,SW. SUMATRA,-0.799,98.524,0.11,0.6,1,36,446
2023.0,5.0,5.0,4.0,1.0,6.2,JAPAN,"NOTO PENINSULA, JAPAN",37.54,137.305,0.1,0.6,1,41,305
2023.0,5.0,19.0,4.0,1.0,7.7,NEW CALEDONIA,LOYALTY ISLANDS,-23.229,170.694,0.61,0.6,1,52,232
2023.0,5.0,20.0,4.0,1.0,7.1,NEW CALEDONIA,LOYALTY ISLANDS,-23.062,170.456,0.14,0.6,1,52,232
2023.0,7.0,16.0,4.0,1.0,7.2,USA,"SAND POINT, AK",54.46,-160.76,0.15,0.6,1,78,394
2023.0,10.0,5.0,4.0,1.0,6.1,JAPAN,"IZU ISLANDS, JAPAN",29.94,139.95,0.3,0.6,1,41,175
2023.0,10.0,8.0,4.0,0.0,7.2,JAPAN,"IZU ISLANDS, JAPAN",29.7,139.9,0.3,0.6,1,41,175
2023.0,11.0,22.0,4.0,1.0,6.7,VANUATU,VANUATU ISLANDS,-14.985,167.983,0.06,0.6,1,80,477
2023.0,12.0,2.0,4.0,1.0,7.6,PHILIPPINES,E. MINDANAO ISLAND,8.527,126.449,0.32,0.6,1,60,106
2023.0,12.0,7.0,4.0,1.0,7.1,VANUATU,VANUATU ISLANDS,-20.659,169.206,0.08,0.6,1,80,477
